"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"1602","Santander Andes Frog","Niceforonia nana","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85895597,2018-06-27,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"13924.6",NA,"5-6",1,10,1,1,10,1569,10,NA
"1603","Papallacta Treefrog","Hyloscirtus psarolaimus","CHORDATA","AMPHIBIA","ANURA","HYLIDAE",85902687,2016-07-16,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,"No",NA,"14095.13",NA,"6-9",1,5,2,1,10,1569,10,NA
"1604","Parker's Caecilian","Epicrionops parkeri","CHORDATA","AMPHIBIA","GYMNOPHIONA","RHINATREMATIDAE",85905241,2019-02-20,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"5839.3",NA,"1-10",1,10,1,1,10,1569,10,NA
"1605","Red-eyed Woodlizard","Enyalioides oshaughnessyi","CHORDATA","REPTILIA","SQUAMATA","HOPLOCERCIDAE",86116748,2015-10-23,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"19990",NA,"9",1,5,1,2,10,1569,10,NA
"1606","Dunn's Mud Turtle","Kinosternon dunni","CHORDATA","REPTILIA","TESTUDINES","KINOSTERNIDAE",97380532,1996-08-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,1,1,10,1569,10,NA
"1607",NA,"Opuntia schumannii","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","CACTACEAE",121580174,2011-07-27,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"850",NA,NA,NA,1,5,2,1,10,1569,10,NA
"1608","Uvito","Cavendishia macrocephala","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","ERICACEAE",131343246,2018-11-23,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"17802.49",NA,NA,1,10,1,1,10,1569,10,NA
"1609","Mendis","Plutarchia rigida","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","ERICACEAE",131343482,2018-11-23,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"10706.35",NA,NA,1,10,1,1,10,1569,10,NA
"1610",NA,"Themistoclesia mucronata","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","ERICACEAE",131347371,2018-11-23,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"6030.56",NA,NA,1,10,1,1,10,1569,10,NA
"1611",NA,"Themistoclesia rostrata","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","ERICACEAE",131347386,2018-11-21,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"17090.4",NA,NA,1,10,1,1,10,1569,10,NA
"1612","Frisolo","Guatteria antioquensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",135950764,2017-06-20,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"56-2000","18042.37-20000",NA,"6-10",1,10,1,1,10,1569,10,NA
"1613",NA,"Hyloscirtus antioquia","CHORDATA","AMPHIBIA","ANURA","HYLIDAE",136510568,2016-08-03,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Stable",NA,"Yes",NA,NA,NA,NA,"No",NA,"8306.56",NA,NA,1,10,1,1,10,1569,10,NA
"1614",NA,"Pseudoxandra cauliflora","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",146193817,2018-12-08,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"40","292035",NA,"9",1,3.33333333333333,1,3,10,1569,10,NA
"1615",NA,"Faramea capulifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",151998104,2021-05-31,"VU","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",3,"Unknown",NA,"Yes","Unknown","Yes","Yes",NA,NA,"80","39021",NA,"10-12",1,3.33333333333333,1,3,10,1569,10,NA
"1616",NA,"Elaeagia nitidifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",151998254,2021-05-28,"VU","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",3,"Unknown",NA,"Yes","Unknown","Yes","Yes",NA,NA,"72","139503.88",NA,"10-12",1,3.33333333333333,1,3,10,1569,10,NA
"1617",NA,"Psychotria pisonioides","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",151998374,2021-06-25,"VU","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",3,"Unknown",NA,"Yes","Unknown","Yes","Yes",NA,NA,"52","70724.19",NA,"6-7",1,3.33333333333333,1,3,10,1569,10,NA
"1618",NA,"Faramea lehmannii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",152001133,2021-05-31,"VU","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",3,"Unknown",NA,"Yes","Unknown","Yes","Yes",NA,NA,"48","324490.91",NA,"8",1,3.33333333333333,1,3,10,1569,10,NA
"1619",NA,"Rudgea vallis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",153329523,2019-02-28,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Stable",NA,"Yes",NA,NA,NA,NA,NA,NA,"15774",NA,NA,1,10,1,1,10,1569,10,NA
"1620","Probado","Pterygota excelsa","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",162580158,2020-10-19,"VU","3.1","B2ab(i,ii)","B2ab(i,ii)","Extant","Native",3,"Unknown",NA,NA,NA,"Yes","Yes",NA,NA,"88","150508",NA,"10-12",1,3.33333333333333,1,3,10,1569,10,NA
"1621",NA,"Chaetostoma formosae","CHORDATA","ACTINOPTERYGII","SILURIFORMES","LORICARIIDAE",176014655,2020-11-02,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Stable","Unknown","Yes",NA,NA,NA,NA,"No","288-27408,1372","32989-53838,32989",NA,"2-4",1,10,1,1,10,1569,10,NA
"1622",NA,"Farlowella acus","CHORDATA","ACTINOPTERYGII","SILURIFORMES","LORICARIIDAE",176016207,2020-11-08,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Decreasing","Unknown","Yes",NA,NA,NA,"Unknown","No","152-26132,1308","70212-157589,70212",NA,"2-4",1,5,2,1,10,1569,10,NA
"1623",NA,"Pimelodus garciabarrigai","CHORDATA","ACTINOPTERYGII","SILURIFORMES","PIMELODIDAE",176027101,2020-11-27,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Stable","Unknown","Yes",NA,NA,NA,NA,"Unknown","56-10372,1040","41154-70260,41154",NA,"4-6",1,10,1,1,10,1569,10,NA
"1624",NA,"Tyttocharax metae","CHORDATA","ACTINOPTERYGII","CHARACIFORMES","CHARACIDAE",176104934,2020-10-12,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Stable","Unknown","Yes",NA,NA,NA,NA,"No","72-11576,1160","20657-35799,20657",NA,"3-5,4",1,10,1,1,10,1569,10,NA
"1625",NA,"Chaetostoma joropo","CHORDATA","ACTINOPTERYGII","SILURIFORMES","LORICARIIDAE",176109339,2020-12-14,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Stable","Unknown","Yes",NA,NA,NA,NA,"No","92-15804,1580","37928-73914,37928",NA,"2-4",1,10,1,1,10,1569,10,NA
"1626",NA,"Farlowella mitoupibo","CHORDATA","ACTINOPTERYGII","SILURIFORMES","LORICARIIDAE",176110207,2020-12-01,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Stable","Unknown","Yes",NA,NA,NA,NA,"Unknown","56-8736,876","8539-25486,8539",NA,"4-6",1,10,1,1,10,1569,10,NA
"1627",NA,"Annona gigantophylla","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",176433562,2018-12-17,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"60","262841",NA,"10",1,3.33333333333333,1,3,10,1569,10,NA
"1628","Banjo Catfish","Hoplomyzon atrizona","CHORDATA","ACTINOPTERYGII","SILURIFORMES","ASPREDINIDAE",178527070,2021-01-15,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,"Unknown",NA,"No","6524","17362",NA,"10",1,5,1,2,10,1569,10,NA
"1629",NA,"Pleurothyrium tomentellum","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",181587896,2020-09-03,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"36","400492",NA,"8",1,3.33333333333333,1,3,10,1569,10,NA
"1630",NA,"Rhodostemonodaphne sordida","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",181587941,2020-08-16,"VU","3.1","B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",4,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"24-2000","331171",NA,"6",1,2.5,2,2,10,1569,5,NA
"1631","Afrox’s Robber Frog","Pristimantis afrox","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",186752094,2021-02-10,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"12790",NA,"5-7",1,5,2,1,10,1569,10,NA
"1632",NA,"Ouratea tumacoensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","OCHNACEAE",186877362,1998-01-01,"VU","2.3","B1+2c","B1ab(iii)","Extant","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,1,1,10,1569,10,NA
"1633",NA,"Puya killipii","TRACHEOPHYTA","LILIOPSIDA","POALES","BROMELIACEAE",188830749,2018-11-15,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"10441.41",NA,"10",1,5,1,2,10,1569,10,NA
"1634",NA,"Pitcairnia exserta","TRACHEOPHYTA","LILIOPSIDA","POALES","BROMELIACEAE",191071730,2019-11-19,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"36-2000","29183",NA,"5-10",1,10,1,1,10,1569,10,NA
"1635",NA,"Epidendrum sisgaense","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",195515938,2019-11-22,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,"Unknown",NA,NA,"10789",NA,"16",1,10,1,1,10,1569,10,NA
"1636",NA,"Dendropanax bracteatus","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",199045014,2021-01-05,"VU","3.1","D2","D2","Extant","Native",2,"Unknown",NA,NA,NA,NA,NA,NA,"Yes",NA,"752",NA,"5",1,5,0.5,4,10,1569,20,NA
"1637","Angelim","Hymenolobium excelsum","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",202325868,2025-08-11,"VU","3.1","A2cd","A2cd","Extant","Native",6,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"140","3461064",NA,NA,1,1.66666666666667,2,3,10,1569,5,NA
"1638",NA,"Pentagonia angustifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",209942249,2020-08-06,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"44","214551",NA,"6",1,3.33333333333333,1,3,10,1569,10,NA
"1639",NA,"Alchornea lojaensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",211832272,2023-09-12,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"32","508411",NA,"7",1,3.33333333333333,1,3,10,1569,10,NA
"1640",NA,"Cordiera longicaudata","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",211832407,2023-09-12,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"72","597665",NA,"7",1,3.33333333333333,1,3,10,1569,10,NA
"1641",NA,"Freziera cuatrecasasii","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PENTAPHYLACACEAE",226179502,2022-12-19,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"11915",NA,"4-10",1,5,2,1,10,1569,10,NA
"1642","Almanegra","Chamaecrista almanegra","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",226183672,2022-12-19,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"5546",NA,"4-10",1,10,1,1,10,1569,10,NA
"1643",NA,"Miconia brigittei","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",226183795,2022-12-19,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"7157",NA,"4-10",1,10,1,1,10,1569,10,NA
"1644","Molinillo Guanabano","Magnolia sambuensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MAGNOLIACEAE",269258092,2023-01-13,"VU","3.1","B2ab(iii,v)","B2ab(iii,v)","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"1999","153147",NA,NA,1,5,2,1,10,1569,10,NA
"1645","Andean Condor","Vultur gryphus","CHORDATA","AVES","CATHARTIFORMES","CATHARTIDAE",181325230,2020-08-10,"VU","3.1","A4cde; C2a(i)","A4cde; C2a(i)","Extant","Native",9,"Decreasing","Yes","Yes","Unknown","Yes","Yes","Unknown","No",NA,"8520000","6700",NA,1,1.11111111111111,4,2,8.88888888888889,1645,4.44444444444444,NA
"1646",NA,"Annona scandens","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",176436643,2018-12-17,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"40","838263",NA,"10",1,2.5,1,3,7.5,1646,7.5,NA
"1647","Matiri Muyu","Clavija procera","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PRIMULACEAE",211832402,2023-09-12,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"72","473030",NA,"10",1,2.5,1,3,7.5,1646,7.5,NA
"1648","Ingá-fava","Abarema acreana","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",218544427,2021-04-14,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"28","14077155",NA,"8",1,2.5,1,3,7.5,1646,7.5,NA
"1649","Sail-fin Molly","Poecilia velifera","CHORDATA","ACTINOPTERYGII","CYPRINODONTIFORMES","POECILIIDAE",2002448,2018-03-12,"VU","3.1","B2ab(ii,iii,iv,v)","B2ab(ii,iii,iv,v)","Extant","Native",9,"Decreasing","Yes","Yes","Yes","No","Yes","Yes","No","200-300","22000-23000",NA,"9",1,1.11111111111111,2,3,6.66666666666667,1649,3.33333333333333,NA
"1650",NA,"Berberis lehmannii","TRACHEOPHYTA","MAGNOLIOPSIDA","RANUNCULALES","BERBERIDACEAE",42533663,2014-12-12,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"48-800,800","73973",NA,"5-10",1,3.33333333333333,2,1,6.66666666666667,1649,6.66666666666667,NA
"1651","Yuwich","Pleurothyrium maximum","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",138507421,2021-04-15,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24-2000","164621",NA,"6",1,3.33333333333333,1,2,6.66666666666667,1649,6.66666666666667,NA
"1652",NA,"Desmopsis dukei","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",142476624,2018-12-11,"VU","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,NA,"40-2000","47254",NA,"9",1,3.33333333333333,1,2,6.66666666666667,1649,6.66666666666667,NA
"1653",NA,"Pouteria silvestris","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",120137219,2021-05-02,"VU","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",5,"Unknown",NA,"Yes","Unknown","Yes","Yes",NA,NA,"52","271043.00",NA,"8-9",1,2,1,3,6,1653,6,NA
"1654",NA,"Matisia pacifica","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",202056358,2022-11-01,"VU","3.1","B2ab(ii,iii)","B2ab(ii,iii)","Extant","Native",5,"Unknown",NA,"Yes",NA,"No","Yes",NA,NA,"60","405875.15",NA,"10",1,2,1,3,6,1653,6,NA
"1655","Clover Grass","Halophila baillonii","TRACHEOPHYTA","LILIOPSIDA","ALISMATALES","HYDROCHARITACEAE",7004500,2007-03-22,"VU","3.1","B2ab(ii,iii)","B2ab(ii,iii)","Extant","Native",8,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"<2,000km2",NA,NA,"7",1,1.25,2,2,5,1655,2.5,NA
"1656",NA,"Halichoeres adustus","CHORDATA","ACTINOPTERYGII","PERCIFORMES","LABRIDAE",8174095,2007-05-23,"VU","3.1","D2","D2","Extant","Native",4,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",1,2.5,0.5,4,5,1655,10,NA
"1657",NA,"Pristimantis colonensis","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85908802,2016-07-19,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"10160.9",NA,"3-5",1,5,1,1,5,1655,5,NA
"1658",NA,"Puya vestita","TRACHEOPHYTA","LILIOPSIDA","POALES","BROMELIACEAE",131343021,2018-11-22,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"12117.64",NA,NA,1,5,1,1,5,1655,5,NA
"1659",NA,"Nectandra belizensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143953191,2019-02-13,"VU","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",6,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,NA,"88","482954",NA,"9",1,1.66666666666667,1,3,5,1655,5,NA
"1660",NA,"Vantanea peruviana","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","HUMIRIACEAE",145025854,2019-03-13,"VU","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",2,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"7398",NA,"5-10",1,5,1,1,5,1655,5,NA
"1661","Tetra Motatán","Bryconamericus motatanensis","CHORDATA","ACTINOPTERYGII","CHARACIFORMES","CHARACIDAE",175961016,2020-10-22,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Stable","Unknown","Yes",NA,NA,NA,NA,"No","44-11088,1112","26914-40687,26914",NA,"2-4",1,5,1,1,5,1655,5,NA
"1662",NA,"Chaetostoma dorsale","CHORDATA","ACTINOPTERYGII","SILURIFORMES","LORICARIIDAE",176014508,2020-11-14,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Stable","Unknown","Yes",NA,NA,NA,NA,"No","548","128615",NA,"2-4",1,5,1,1,5,1655,5,NA
"1663","Marranito","Parodon suborbitalis","CHORDATA","ACTINOPTERYGII","CHARACIFORMES","PARODONTIDAE",176025974,2020-08-27,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Stable","Unknown","Yes",NA,NA,NA,NA,"Unknown","104-18688,1872","67522-98911,67522",NA,"1-2",1,5,1,1,5,1655,5,NA
"1664","Cedro","Cedrela montana","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","MELIACEAE",171989709,2021-02-04,"VU","3.1","A2c","A2c","Extant","Native",5,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"400-696","3626013",NA,NA,1,2,2,1,4,1664,4,NA
"1665","Northern Tiger Cat","Leopardus tigrinus","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE",50653881,2016-05-25,"VU","3.1","A2c","A2c","Extant","Native",11,"Decreasing","Yes","Yes","Yes","Yes","Yes","No","No","893200-1020800","13406366","8932-10208",NA,1,0.909090909090909,2,2,3.63636363636364,1665,1.81818181818182,NA
"1666",NA,"Tovomita calophyllophylla","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","CLUSIACEAE",133758195,2017-12-13,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"500-2000",NA,NA,"5-10",1,3.33333333333333,1,1,3.33333333333333,1666,3.33333333333333,NA
"1667","Majagua","Guatteria maguirei","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",135933377,2017-06-20,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"68-2000,1999","211704",NA,"10-20",1,3.33333333333333,1,1,3.33333333333333,1666,3.33333333333333,NA
"1668","Yayo","Guatteria aberrans","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",135935017,2017-06-20,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",3,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"72-2000","260753",NA,"6-10",1,3.33333333333333,1,1,3.33333333333333,1666,3.33333333333333,NA
"1669","Manglar Piñuelo","Pelliciera rhizophorae","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","TETRAMERISTACEAE",152068879,2022-12-09,"VU","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",6,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"712",NA,NA,NA,1,1.66666666666667,2,1,3.33333333333333,1666,3.33333333333333,NA
"1670",NA,"Dichapetalum nervatum","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","DICHAPETALACEAE",162577889,2020-11-10,"VU","3.1","B2ab(i,ii)","B2ab(i,ii)","Extant","Native",4,"Unknown",NA,NA,NA,"Yes","Yes",NA,"Unknown","84-500,500","657400.05",NA,"14-16",1,2.5,1,1,2.5,1670,2.5,NA
"1671",NA,"Pholidostachys pulchra","TRACHEOPHYTA","LILIOPSIDA","ARECALES","ARECACEAE",162588148,2020-07-11,"VU","3.1","B2ab(i,ii,iii)","B2ab(i,ii,iii)","Extant","Native",4,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,"No","52-2000","238348.76",NA,"6-10",1,2.5,1,1,2.5,1670,2.5,NA
"1672","American Crocodile","Crocodylus acutus","CHORDATA","REPTILIA","CROCODYLIA","CROCODYLIDAE",212805700,2020-02-25,"VU","3.1","A2cd","A2cd","Extant","Native",17,"Increasing","No","Yes","No","No","No","No","No","3778","12652880","5000",NA,1,0.588235294117647,2,2,2.35294117647059,1672,1.17647058823529,NA
"1673","West Indian Manatee","Trichechus manatus","CHORDATA","MAMMALIA","SIRENIA","TRICHECHIDAE",43792740,2023-09-04,"VU","3.1","C1","C1","Extant","Native",29,"Unknown","Yes","Yes",NA,"Yes","Yes","Unknown","No",NA,NA,"8197-11328",NA,1,0.344827586206897,3,2,2.06896551724138,1673,1.03448275862069,NA
"1674","Pink-footed Shearwater","Ardenna creatopus","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE",132633266,2018-08-07,"VU","3.1","D2","D2","Extant","Native",14,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Yes","150","45000000","59146","3",1,0.714285714285714,0.5,4,1.42857142857143,1674,2.85714285714286,NA
"1675","Magdalena River Turtle","Podocnemis lewyana","CHORDATA","REPTILIA","TESTUDINES","PODOCNEMIDIDAE",1528580,2015-07-01,"CR","3.1","A2acd+4acd","A2acd+4acd","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,10,0,0,NA,400,1
"1676","Caquetá Tití Monkey","Plecturocebus caquetensis","CHORDATA","MAMMALIA","PRIMATES","PITHECIIDAE",192453101,2015-01-26,"CR","3.1","A4cde","A4cde","Extant","Native",1,"Decreasing","Yes",NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,4,10,10,0,0,NA,400,1
"1677","Blue-billed Curassow","Crax alberti","CHORDATA","AVES","GALLIFORMES","CRACIDAE",265023587,2025-05-07,"CR","3.1","A4cd","A4cd","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Yes","Yes","Unknown","No",NA,"123000","1000-5500,1250-3100","11-50",4,10,10,0,0,NA,400,1
"1678","Variegated Spider Monkey","Ateles hybridus","CHORDATA","MAMMALIA","PRIMATES","ATELIDAE",17929680,2020-03-23,"CR","3.1","A4cd","A4cd","Extant","Native",2,"Decreasing","Yes",NA,NA,"Yes","Yes","Unknown",NA,NA,NA,NA,NA,4,5,10,0,0,NA,200,4
"1679","Barbudo","Pimelodus grosskopfii","CHORDATA","ACTINOPTERYGII","SILURIFORMES","PIMELODIDAE",61473588,2014-10-08,"CR","3.1","A2d","A2d","Extant","Native",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,5,0,0,NA,200,4
